conversation_id,from_id,from_name,from_email,message_id,message,type,inserted_at,has_phone,phone_info,is_hidden,is_removed,like_count,page_id,customer_id
conv_911,user_794,Sophia Davis,YvXMd@gmail.com,msg_1,Hello,RATING,2023-05-02 04:55:00,False,[None],False,True,31,page_98,805
conv_912,user_968,Alice Garcia,mzeEH@outlook.com,msg_3109,Hello,RATING,2023-01-27 20:49:00,True,['+5898112883'],False,True,57,page_7,14
conv_913,user_463,Alice Smith,VPzsw@outlook.com,msg_9096,Inquiry,COMMENT,2023-12-29 08:00:00,False,['+1324874028'],False,True,12,page_1,225
conv_914,user_396,Alice Garcia,wkkZY@gmail.com,msg_1237,Hello,RATING,2023-06-10 12:13:00,False,['+4869667303'],False,False,36,page_36,887
conv_915,user_641,Alice Davis,ggfAp@yahoo.com,msg_8966,Hello,RATING,2023-07-06 21:26:00,False,['+2357708257'],False,False,97,page_44,185
conv_916,user_252,Charlie Brown,yFPOW@gmail.com,msg_9965,Need help,RATING,2023-03-13 02:34:00,False,['+5253176613'],True,True,70,page_75,311
conv_917,user_682,Charlie Garcia,VKiKd@yahoo.com,msg_9125,Support request,COMMENT,2023-05-03 15:36:00,True,['+3157339335'],False,True,9,page_27,248
conv_918,user_371,Bob Williams,SRRkn@gmail.com,msg_5662,Feedback,RATING,2023-05-13 14:02:00,True,[None],True,True,59,page_91,21
conv_919,user_542,David Brown,jAgvJ@yahoo.com,msg_9717,Need help,INBOX,2023-10-29 00:51:00,True,[None],True,False,8,page_37,579
conv_920,user_980,John Johnson,qedLg@yahoo.com,msg_2961,Inquiry,RATING,2023-12-09 01:16:00,True,['+8987495562'],True,True,43,page_89,709
conv_921,user_514,Jane Garcia,yyBzL@gmail.com,msg_8991,Hello,COMMENT,2023-04-12 17:24:00,False,[None],True,False,75,page_22,305
conv_922,user_299,Charlie Miller,jwjAE@gmail.com,msg_7821,Support request,INBOX,2023-03-27 21:47:00,False,['+8435840799'],False,False,43,page_7,134
conv_923,user_174,Sophia Davis,JFuef@outlook.com,msg_7592,Hello,COMMENT,2023-03-10 01:00:00,False,['+2306896233'],False,False,94,page_61,274
conv_924,user_677,Charlie Williams,foeKa@yahoo.com,msg_1102,Need help,RATING,2023-12-24 12:44:00,True,['+3880342382'],True,True,53,page_77,45
conv_925,user_431,Bob Davis,xjsGi@outlook.com,msg_1037,Inquiry,COMMENT,2023-07-11 16:07:00,False,[None],False,False,83,page_53,920
conv_926,user_84,Sophia Garcia,cBVvF@outlook.com,msg_1015,Inquiry,RATING,2023-11-08 14:50:00,False,[None],False,False,6,page_65,988
conv_927,user_951,David Johnson,VLfhc@yahoo.com,msg_9848,Support request,RATING,2023-11-21 05:49:00,False,['+8902557232'],False,False,77,page_12,715
conv_928,user_513,Charlie Brown,xuczx@outlook.com,msg_5594,Need help,INBOX,2023-06-11 18:26:00,True,[None],True,True,75,page_31,647
conv_929,user_741,Alice Smith,fEYLy@gmail.com,msg_5825,Feedback,INBOX,2023-11-21 01:56:00,True,['+4358244462'],False,False,52,page_33,975
conv_930,user_465,Jane Brown,GBBOf@yahoo.com,msg_1117,Inquiry,COMMENT,2023-09-11 04:33:00,False,['+2121487599'],True,True,5,page_74,732
conv_931,user_997,John Smith,DDbad@yahoo.com,msg_299,Support request,RATING,2023-04-04 05:26:00,True,[None],False,False,38,page_43,367
conv_932,user_680,Charlie Miller,MnFxV@yahoo.com,msg_1924,Hello,RATING,2023-11-04 00:48:00,True,[None],True,True,47,page_71,634
conv_933,user_486,Alice Smith,ysMMR@outlook.com,msg_4210,Need help,INBOX,2023-11-15 13:25:00,True,['+2831628880'],False,False,51,page_38,525
conv_934,user_993,Jane Miller,sgrki@outlook.com,msg_5339,Feedback,COMMENT,2023-11-04 11:10:00,True,['+4991148706'],True,False,93,page_57,644
conv_935,user_811,John Davis,moIpn@outlook.com,msg_3591,Hello,RATING,2023-02-28 22:40:00,True,[None],False,True,75,page_68,953
conv_936,user_672,Bob Davis,tjDxF@outlook.com,msg_3802,Feedback,INBOX,2023-10-03 02:41:00,True,['+7956259338'],True,True,9,page_53,749
conv_937,user_993,Charlie Smith,zeqnz@gmail.com,msg_5202,Support request,COMMENT,2023-01-09 08:32:00,True,[None],False,False,50,page_27,898
conv_938,user_744,Sophia Miller,wsVqy@gmail.com,msg_8625,Inquiry,INBOX,2023-09-03 04:53:00,True,['+7391049213'],True,True,53,page_9,921
conv_939,user_774,Alice Smith,XvHZb@outlook.com,msg_8431,Need help,INBOX,2023-10-06 18:53:00,False,[None],True,False,73,page_42,682
conv_940,user_382,Alice Brown,DauKO@outlook.com,msg_4,Need help,INBOX,2023-12-28 16:37:00,True,[None],False,False,42,page_28,607
conv_941,user_138,Charlie Smith,OzsZs@outlook.com,msg_4370,Hello,INBOX,2023-11-11 07:41:00,True,[None],False,True,92,page_46,897
conv_942,user_739,Bob Smith,lXzJT@gmail.com,msg_2389,Hello,RATING,2023-08-24 14:41:00,False,[None],True,False,68,page_40,273
conv_943,user_277,Sophia Williams,kZmma@outlook.com,msg_6335,Need help,COMMENT,2023-04-30 17:22:00,True,['+4974671275'],False,True,19,page_30,5
conv_944,user_392,Bob Davis,bMgVW@outlook.com,msg_1108,Need help,COMMENT,2023-08-29 18:16:00,True,[None],False,True,97,page_58,241
conv_945,user_504,Bob Johnson,cXFkk@outlook.com,msg_650,Inquiry,INBOX,2023-04-14 20:45:00,True,[None],True,True,94,page_50,640
conv_946,user_283,David Davis,aPreF@yahoo.com,msg_6042,Need help,INBOX,2023-06-19 11:35:00,False,['+4859839520'],False,True,83,page_43,881
conv_947,user_712,Sophia Miller,UqgnX@outlook.com,msg_3013,Support request,RATING,2023-07-17 06:39:00,False,[None],True,True,68,page_43,625
conv_948,user_804,Alice Johnson,IgxWH@yahoo.com,msg_4228,Inquiry,COMMENT,2023-07-10 13:14:00,True,['+4552162425'],False,False,51,page_96,56
conv_949,user_420,John Garcia,lYujW@gmail.com,msg_3145,Inquiry,COMMENT,2023-12-13 11:52:00,False,[None],True,False,24,page_87,5
conv_950,user_498,Jane Miller,bSGCK@yahoo.com,msg_4309,Hello,INBOX,2023-02-03 15:03:00,False,['+1023812616'],True,True,20,page_86,298
conv_951,user_701,Sophia Smith,jBzYt@outlook.com,msg_2191,Support request,COMMENT,2023-07-12 01:07:00,False,['+5604192629'],False,False,19,page_71,907
conv_952,user_280,Sophia Smith,sxaBv@gmail.com,msg_5738,Hello,RATING,2023-12-26 13:23:00,True,[None],True,True,74,page_48,789
conv_953,user_648,Sophia Brown,smLWT@outlook.com,msg_2952,Inquiry,COMMENT,2023-03-16 21:50:00,False,['+5651274791'],False,False,90,page_34,243
conv_954,user_36,Jane Miller,gNfKD@gmail.com,msg_1989,Need help,COMMENT,2023-10-14 23:56:00,True,['+4103320528'],True,True,54,page_61,101
conv_955,user_562,Bob Garcia,PeigV@yahoo.com,msg_3693,Hello,RATING,2023-06-18 23:52:00,False,['+2062615627'],False,True,3,page_72,210
conv_956,user_903,Alice Smith,GRTaW@gmail.com,msg_8703,Support request,RATING,2023-11-04 04:38:00,False,[None],True,False,23,page_53,367
conv_957,user_987,David Jones,gWTCC@outlook.com,msg_1945,Feedback,RATING,2023-11-22 09:03:00,True,[None],True,True,15,page_32,762
conv_958,user_961,Sophia Davis,azesz@gmail.com,msg_2156,Support request,COMMENT,2023-10-11 20:07:00,True,['+3278129220'],False,False,97,page_24,404
conv_959,user_319,David Williams,ENzmO@outlook.com,msg_6049,Feedback,INBOX,2023-12-20 11:31:00,True,[None],True,False,56,page_22,836
conv_960,user_639,Charlie Smith,KQBqs@yahoo.com,msg_8364,Feedback,COMMENT,2023-10-12 00:20:00,True,['+7997563465'],False,True,16,page_64,499
conv_961,user_961,Jane Jones,RNSmY@gmail.com,msg_1897,Hello,INBOX,2023-02-14 08:56:00,False,['+6292473631'],True,False,33,page_41,185
conv_962,user_403,Alice Johnson,lVpEM@gmail.com,msg_9044,Inquiry,RATING,2023-01-03 14:16:00,False,['+5095004853'],False,False,47,page_47,965
conv_963,user_322,Alice Davis,cXFUx@outlook.com,msg_4721,Feedback,COMMENT,2023-10-20 16:33:00,True,['+2872507801'],True,True,47,page_67,66
conv_964,user_656,Emily Williams,MiHrn@yahoo.com,msg_511,Feedback,COMMENT,2023-11-18 13:03:00,True,[None],False,False,96,page_84,357
conv_965,user_521,Alice Williams,qHGfa@yahoo.com,msg_1512,Support request,RATING,2023-09-29 02:07:00,True,['+4490524619'],False,True,41,page_56,856
conv_966,user_703,Bob Garcia,kVLRK@gmail.com,msg_2444,Support request,COMMENT,2023-02-27 17:17:00,False,[None],True,True,74,page_91,605
conv_967,user_389,Charlie Williams,cCFwt@outlook.com,msg_8839,Need help,RATING,2023-02-19 11:38:00,True,[None],True,True,86,page_26,730
conv_968,user_277,Sophia Miller,FGXuN@outlook.com,msg_206,Feedback,INBOX,2023-11-24 04:17:00,True,[None],True,True,88,page_11,291
conv_969,user_884,John Johnson,alCFI@outlook.com,msg_8677,Feedback,COMMENT,2023-11-16 13:39:00,True,['+6777256632'],False,False,56,page_37,491
conv_970,user_483,Jane Jones,gDwcL@yahoo.com,msg_7350,Need help,INBOX,2023-02-17 14:00:00,False,[None],True,False,4,page_87,974
conv_971,user_909,John Davis,rlBzZ@outlook.com,msg_6569,Support request,RATING,2023-10-18 05:02:00,False,[None],True,True,85,page_67,136
conv_972,user_339,Jane Brown,tyleP@gmail.com,msg_1227,Feedback,RATING,2023-02-23 22:30:00,True,[None],False,False,45,page_18,306
conv_973,user_529,Sophia Johnson,QHvoc@yahoo.com,msg_1927,Inquiry,RATING,2023-09-07 13:52:00,True,[None],True,True,42,page_32,753
conv_974,user_827,John Williams,lQuUE@gmail.com,msg_6671,Support request,COMMENT,2023-04-29 16:51:00,False,['+1834792399'],True,False,51,page_33,541
conv_975,user_25,John Brown,NlZUU@outlook.com,msg_7912,Support request,RATING,2023-03-31 23:54:00,True,['+3614122489'],True,True,93,page_99,682
conv_976,user_42,David Garcia,odHjc@outlook.com,msg_6658,Need help,INBOX,2023-12-06 07:15:00,True,['+1915063929'],False,False,6,page_86,599
conv_977,user_669,Emily Brown,mEBpS@gmail.com,msg_7160,Hello,RATING,2023-12-25 11:00:00,False,['+3102974113'],True,False,95,page_56,188
conv_978,user_978,Charlie Johnson,fuZfm@outlook.com,msg_6977,Feedback,RATING,2023-08-31 09:01:00,True,['+6035833115'],False,True,37,page_34,504
conv_979,user_165,Charlie Smith,ZIBkD@yahoo.com,msg_4614,Support request,INBOX,2024-01-01 16:29:00,False,['+2236672793'],False,True,36,page_67,353
conv_980,user_392,John Miller,BCaAs@yahoo.com,msg_8651,Inquiry,RATING,2023-05-18 18:54:00,False,[None],True,False,83,page_12,909
conv_981,user_957,Alice Davis,KgVHt@yahoo.com,msg_9988,Feedback,INBOX,2023-03-15 07:18:00,False,['+5703242269'],False,False,61,page_15,543
conv_982,user_872,Sophia Smith,wJUWI@gmail.com,msg_1354,Hello,INBOX,2023-11-25 23:36:00,False,['+4360095761'],True,False,31,page_40,816
conv_983,user_679,Charlie Williams,oIncz@gmail.com,msg_2549,Support request,COMMENT,2023-04-14 02:03:00,True,['+1034568205'],False,False,10,page_13,249
conv_984,user_920,Bob Smith,IWIWn@yahoo.com,msg_6312,Support request,RATING,2023-12-26 13:28:00,True,[None],True,False,56,page_99,527
conv_985,user_336,David Johnson,tfGhc@yahoo.com,msg_6540,Hello,RATING,2023-05-13 14:34:00,False,[None],True,True,3,page_20,740
conv_986,user_931,Emily Williams,UhshV@outlook.com,msg_2881,Support request,INBOX,2023-07-17 16:36:00,True,['+5955040923'],False,False,57,page_79,929
conv_987,user_612,Jane Johnson,mimtQ@outlook.com,msg_1036,Support request,INBOX,2023-01-27 07:09:00,False,['+5123736606'],True,True,18,page_86,701
conv_988,user_719,Alice Jones,iabXh@gmail.com,msg_5112,Hello,INBOX,2023-07-27 05:47:00,False,['+2636976110'],False,True,4,page_58,950
conv_989,user_446,Sophia Jones,lkPVz@outlook.com,msg_5367,Inquiry,RATING,2023-09-17 12:48:00,False,[None],False,False,40,page_90,226
conv_990,user_970,Charlie Williams,NvwZd@yahoo.com,msg_8353,Feedback,RATING,2023-01-17 21:16:00,True,[None],True,False,37,page_27,293
conv_991,user_720,Charlie Williams,lYudf@outlook.com,msg_1745,Need help,RATING,2023-03-15 06:43:00,True,[None],True,False,36,page_41,367
conv_992,user_547,John Brown,BVOPc@outlook.com,msg_4105,Feedback,RATING,2023-07-30 05:21:00,False,['+2365756677'],False,True,14,page_33,411
conv_993,user_300,David Johnson,rZshY@yahoo.com,msg_5486,Support request,RATING,2023-02-03 05:26:00,False,['+5322332031'],False,True,46,page_31,930
conv_994,user_601,Charlie Brown,tGIGK@gmail.com,msg_3202,Support request,RATING,2023-10-29 22:43:00,False,['+9234286844'],True,True,40,page_16,764
conv_995,user_51,Jane Garcia,fpRcy@outlook.com,msg_3035,Support request,COMMENT,2023-09-12 16:43:00,True,['+7149505427'],False,True,45,page_5,687
conv_996,user_87,Jane Jones,qSCvd@gmail.com,msg_5314,Inquiry,RATING,2023-05-04 09:25:00,False,['+4428052941'],True,True,9,page_6,950
conv_997,user_37,Charlie Jones,qYvIX@outlook.com,msg_9135,Need help,RATING,2023-10-09 10:02:00,False,[None],True,True,66,page_54,232
conv_998,user_49,Jane Johnson,JKqlc@gmail.com,msg_5423,Support request,COMMENT,2023-02-09 14:32:00,False,[None],False,True,67,page_41,932
conv_999,user_953,Charlie Davis,fLnrS@outlook.com,msg_3677,Need help,COMMENT,2023-12-20 03:47:00,True,['+2866562070'],False,True,74,page_51,206
conv_1000,user_665,Sophia Williams,RNZQP@yahoo.com,msg_3953,Need help,INBOX,2023-02-16 00:11:00,True,['+5042597774'],False,True,75,page_99,46
